date,nacara,psanchezcerro,puchaca,batan,salinar,quirihuac ,condorcerro,pcarretera,sectutuma,phuamba,yanapampa,sayan,santodomingo,larancocha,chosica,socsi,conta,laachirana,bellaunion,pjaqui,huatiapa,pcarreteracamana,pdiablo,chucarapi,chiriotumilaca,aguascalientes
25-Jun-18,2.5,0.31,1.825,4.54,,0.47,46.7,,,,,10.638,0.4,,,22,,0.3,,,,,,,0.555,
26-Jun-18,2.35,0.79,12.475,4.738,,0.4,46.7,,,,,,0.43,,,22,,0.3,,,,,,,0.54,
27-Jun-18,2.3,0.71,6.25,4.788,,0.4,50.25,,,,,,0.38,,,,,0.3,,,,,,,0.555,
28-Jun-18,1.85,0.42,3.563,4.498,,0.4,46.43,,,,,,0.36,,,,,0.3,,,,,,,0.555,
29-Jun-18,1.6,0.67,3.063,4.15,,0.4,45.9,,,,,,0.35,,,,,0.3,,,,,9.75,,0.58,
30-Jun-18,1.65,0.73,3,3.775,,0.4,45.63,,,,,,,,,,,0.3,,,,,,,0.525,
1-Jul-18,1.53,0.04,2.825,3.928,,0.4,45.7,,,,,,,,,,,0.3,,,,,9.501,,0.58,
2-Jul-18,1.41,0,2.538,4.588,,0.33,46.43,,,,,,0.4,,,,,0.3,,,,,,,0.58,
3-Jul-18,1.38,0,2.063,4.25,,0.3,44.7,,,,,,0.4,,,18,,0.3,,,,,9.7,,0.575,
4-Jul-18,1.17,0,1.825,3.78,,0.3,45.7,,,,,,0.4,,,17,,0.3,,,,,,,0.565,
5-Jul-18,1.05,0,1.8,3.763,,0.3,45.7,,,,,8.34,0.4,,,15,,0.3,,,,,9.57,,0.55,
6-Jul-18,0.93,0,1.538,3.75,,0.3,43.73,,,,,,0.36,,,15,,0.3,,,,,,,0.565,
7-Jul-18,1,1.5,1.238,3.575,,0.3,44.23,,,,,,0.36,,,15,,0.3,,,,,9.74,,0.567,
8-Jul-18,0.93,0.2,1.2,3.675,,0.3,43.73,,,,,,0.35,,,15,,0.3,,,,,,,0.567,
9-Jul-18,0.93,0,1.025,3.813,,0.3,44.7,,,,,8.176,0.37,,,15,,0.3,,,,,9.99,,0.552,
10-Jul-18,0.9,0,1,3.65,,0.3,43.5,,,,,,0.37,,,15,,0.6,,,,,,,0.55,
11-Jul-18,0.88,0,0.825,3.28,,0.3,43.5,,,,,,0.39,,,15,,0.79,,,,,,,0.565,
12-Jul-18,0.8,0,0.8,3.075,,0.3,44.47,,,,,,0.39,,,15,,0.9,,,,,,,0.565,
13-Jul-18,0.8,0,0.8,2.788,,0.3,44.8,,,,,7.846,0.39,,,15,,0.9,,,,,10.02,,0.555,
14-Jul-18,0.75,0.25,0.713,2.843,,0.3,42.2,,,,,,0.4,,,15,,0.79,,,,,,,0.55,
15-Jul-18,0.7,0.67,0.613,2.738,,0.3,39.4,,,,,,0.4,,,15,,0.65,,,,,9.51,,0.555,
16-Jul-18,0.73,0.33,0.6,2.635,,0.3,38.9,,,,,8.176,0.4,,,14,,0.65,,,,,,,0.555,
17-Jul-18,0.7,0.15,0.6,2.364,,0.3,39.47,,,,,,0.34,,,14,,0.21,,,,,9.57,,0.555,
18-Jul-18,0.7,1.04,0.513,2.27,,0.3,40.87,,,,,,0.37,,,14,,0.07,,,,,,,0.565,
19-Jul-18,0.6,0,1.688,1.9,,0.29,40,,,,,7.734,0.34,,,14,,0.07,,,,,10.02,,0.59,
20-Jul-18,0.6,0.83,3.475,2.165,,0.28,40,,,,,,0.36,,,,,0.5,,,,,,,0.59,
21-Jul-18,,0,2.413,2.163,,0.28,40.8,,,,,,0.35,,,,,0.5,,,,,9.77,,0.565,
22-Jul-18,0.7,0,4.313,2.15,,0.28,38.3,,,,,,0.4,,,,,0.5,,,,,,,0.575,
23-Jul-18,,0,8.875,2.175,,0.28,39.13,,,,,7.548,0.36,,,16,,0.5,,,,,9.78,,0.69,
24-Jul-18,,0,4.763,2.245,,0.28,38.57,,,,,,0.34,,,18,,0.05,,,,,,,0.74,
25-Jul-18,0,0,2.95,2.163,,0.26,39.1,,,,,,0.36,,,18,,0.05,,,,,10.07,,0.75,
26-Jul-18,0,2,2.5,2.16,,0.25,38.33,,,,,,0.34,,,,,0.04,,,,,,,0.73,
27-Jul-18,0,1.02,2.063,2.103,,0.25,40.77,,,,,7.824,0.34,,,22,,0.03,,,,,10.81,,0.615,
28-Jul-18,0,1.04,2,1.863,,0.25,40.53,,,,,,0.34,,,22,,0.03,,,,,,,0.595,
29-Jul-18,0,0.56,1.813,1.853,,0.25,40.5,,,,,,0.36,,,23,,0.03,,,,,9.6,,0.595,
30-Jul-18,0,0,1.5,1.85,,0.25,40.23,,,,,7.615,0.34,,,24,,0.03,,,,,,,0.62,
31-Jul-18,0,0,1.5,1.903,,0.25,41.2,,,,,,0.32,,,24,,0.03,,,,,,,0.7,
1-Aug-18,0,0,1.5,2.005,,0.25,44.47,,,,,,0.3,,,24,,0.03,,,,,,,0.665,
2-Aug-18,0,0,1.325,2.028,,0.25,50.13,,,,,,0.27,,,24,,0.13,,,,,,,0.668,
3-Aug-18,0,0,1.3,2.063,,0.25,41.6,,,,,,0.26,,,25,,0.69,,,,,,,0.625,
4-Aug-18,0,0,1.038,1.873,,0.25,41.1,,,,,,0.28,,,25,,0.9,,,,,12.22,,0.57,
5-Aug-18,0,0,1,1.813,,0.25,45.07,,,,,,0.21,,,23,,1.25,,,,,,,0.57,
6-Aug-18,0,0.02,1,1.77,,0.25,40.53,,,,,,0.28,,,20,,1.35,,,,,12.09,,0.57,
7-Aug-18,0,0.31,0.825,1.69,,0.25,42.7,,,,,,0.21,,,19,,1.46,,,,,,,0.58,
8-Aug-18,0,0.15,0.713,1.688,,0.22,40.5,,,,,,0.22,,,18,,1.41,,,,,,,0.555,
9-Aug-18,0,0,0.613,1.743,,0.22,40.5,,,,,,0.24,,,18,,1.41,,,,,10.5,,0.555,
10-Aug-18,0,0,0.6,1.54,,0.2,41.07,,,,,,0.37,,,18,,0.45,,,,,,,0.555,
11-Aug-18,0,0,0.6,1.5,,0.2,38.87,,,,,,0.37,,,18,,0.2,,,,,,,0.555,
12-Aug-18,0,0,0.6,1.483,,0.2,37,,,,,,0.4,,,17,,0.1,,,,,,,0.555,
13-Aug-18,0,0,0.6,1.59,,0.2,37.3,,,,,,0.37,,,,,0.07,,,,,11.217,,0.555,
14-Aug-18,0,0,0.6,1.513,,0.17,35.13,,,,,,0.39,,,16,,0.06,,,,,,,0.555,
15-Aug-18,0,0,0.6,1.498,,0.15,35.67,,,,,,0.4,,,15,,0.06,,,,,,,0.565,
16-Aug-18,0,0,0.6,1.363,,0.15,39.73,,,,,,0.41,,,15,,0.06,,,,,11.84,,0.555,
17-Aug-18,0,0.5,3.763,1.338,,0.15,37.83,,,,,,0.41,,,,,0.06,,,,,,,0.56,
18-Aug-18,0,0.04,2.313,1.313,,0.15,36.73,,,,,,0.42,,,15,,0.06,,,,,,,0.525,
19-Aug-18,0,0,1.688,1.3,,0.15,38.9,,,,,,0.4,,,14,,0.06,,,,,10.58,,0.57,
20-Aug-18,0,0,1.238,1.373,,0.15,35.13,,,,,,0.41,,,14,,0.06,,,,,,,0.55,
21-Aug-18,0,0,1.025,1.358,,0.15,37.8,,,,,,0.4,,,14,,0.06,,,,,,,0.555,
22-Aug-18,0,0,1.813,1.39,,0.15,35.13,,,,,,0.41,,,14,,0.06,,,,,,,0.515,
23-Aug-18,0,0,2.875,1.368,,0.15,35.67,,,,,,0.4,,,14,,0.06,,,,,11.85,,0.53,
24-Aug-18,0,0,1.988,1.308,,0.15,36.77,,,,,,0.38,,,14,,0.06,,,,,,,,
25-Aug-18,0,2.08,1.425,1.238,,0.15,33.83,,,,,,0.32,,,13,,0.06,,,,,,,,
26-Aug-18,0,0,1.125,1.278,,0.15,33.6,,,,,,0.27,,,13,,0.06,,,,,,,,
27-Aug-18,0,0,0.825,1.229,,0.15,34.37,,,,,,0.22,,,13,,0.05,,,,,,,0.505,
28-Aug-18,0,0,0.625,1.149,,0.12,34.87,,,,,,0.23,,,13,,0.05,,,,,,,,
29-Aug-18,0,0,0.513,1.175,,0.1,38.07,,,,,,0.22,,,13,,0.05,,,,,,,,
30-Aug-18,0,2.96,0.5,1.268,,0.1,34.6,,,,,,0.22,,,13,,0.05,,,,,10.61,,,
31-Aug-18,0,2.71,0.5,1.23,,0.1,34.1,,,,,,0.23,,,13,,0.04,,,,,,,,
1-Sep-18,0,0.46,0.5,1.315,,0.1,33.37,,,,,,0.21,,,13,,0.04,,,,,,,0.6,
2-Sep-18,0,0.08,0.5,1.338,,0.1,33.83,,,,,,0.2,,,13,,0.04,,,,,10.47,,0.603,
3-Sep-18,0,0,,1.508,,0.1,35.13,,,,,,0.2,,,13,,0.04,,,,,,,0.54,
4-Sep-18,0,0,0.4,1.8,,0.1,36.2,,,,,,0.2,,,13,,1.175,,,,,10.57,,0.54,
5-Sep-18,0,0,0.4,1.428,,0.1,34.87,,,,,,0.2,,,13,,2.9,,,,,0.79,,0.53,
6-Sep-18,0,,0.4,1.26,,0.1,34.07,,,,,,0.2,,,13,,3.075,,,,,0.142,,0.53,
7-Sep-18,0,,0.4,1.175,,0.1,34.4,,,,,,0.17,,,13,,3.6,,,,,0.117,,0.53,
8-Sep-18,0,,0.4,1.038,,0.07,31.27,,,,,,0.2,,,13,,4,,,,,0.102,,0.525,
9-Sep-18,0,0.65,0.313,1.063,,0.06,34.07,,,,,,0.29,,,13,,4.5,,,,,0.96,,0.525,
10-Sep-18,0,0.23,0.3,1.038,,0.05,36.22,,,,,,0.26,,,13,,6.5,,,,,0.98,,0.527,
11-Sep-18,0,0,0.3,1.025,,0.05,35.15,,,,,,0.32,,,13,,7,,,,,0.82,,0.527,
12-Sep-18,0,0,0.3,1.035,,0.05,35.66,,,,,,0.33,,,13,,7.5,,,,,0.101,,0.535,
13-Sep-18,0,0,0.3,1.075,,0.05,33.58,,,,,,0.33,,,13,,7.5,,,,,,,0.51,
14-Sep-18,0,0.23,0.3,1.128,,0.05,35.11,,,,,,0.3,,,13,,7.5,,,,,10.66,,0.51,
15-Sep-18,0,0,0.3,1.138,,0.05,35.11,,,,,,0.29,,,13,,7.5,,,,,,,0.51,
16-Sep-18,0,0,0.3,1.238,,0.05,34.59,,,,,,0.3,,,13,,7.5,,,,,10.708,,0.51,
17-Sep-18,0,0,0.3,1.413,,0.05,34.35,,,,,,0.38,,,13,,7.5,,,,,,,0.475,
18-Sep-18,0,0,0.3,1.638,,0.05,37.5,,,,,,0.4,,,13,,7.5,,,,,11.564,,0.483,
19-Sep-18,0,0,0.3,1.498,,0.05,42.58,,,,,,0.37,,,13,,7.5,,,,,,,0.483,
20-Sep-18,0,0,0.213,1.438,,0.05,40.19,,,,,,0.27,,,13,,7.5,,,,,11.614,,0.468,
21-Sep-18,0,0,0.2,1.383,,0.05,39.55,,,,,,0.25,,,13,,7.5,,,,,11.614,,0.392,
22-Sep-18,0,0,0.2,1.14,,0.05,34.89,,,,,,0.27,,,13,,7.5,,,,,,,0.403,
23-Sep-18,0,0,0.2,1.025,,0.05,32.55,,,,,,0.34,,,13,,7.5,,,,,,,0.4,
24-Sep-18,0,0,0.2,0.915,,0.05,32.04,,,,,,0.35,,,13,,8,,,,,10.52,,0.4,
25-Sep-18,0,0,0.2,0.965,,0.05,36.86,,,,,,0.34,,,13,,8.5,,,,,,,0.425,
26-Sep-18,0,0,0.2,1.003,,0.05,34.62,,,,,,0.27,,,12,,8.5,,,,,11.791,,0.41,
27-Sep-18,0,0,0.2,1.063,,0.05,37.52,,,,,,0.23,,,12,,8.5,,,,,,,0.413,
28-Sep-18,0,,0.2,1.075,,0.05,41.06,,,,,,0.31,,,12,,8.5,,,,,11.624,,0.395,
29-Sep-18,0,,0.2,1.05,,0.05,37.8,,,,,,0.29,,,12,,8.5,,,,,,,0.395,
30-Sep-18,0,0,0.2,1.075,,0.05,38.64,,,,,,0.31,,,12,,8.5,,,,,11.702,,0.395,
1-Oct-18,0,0,0.2,1.1,,0.05,36.71,,,,,,0.38,,,,,9,,,,,12.986,,0.343,
2-Oct-18,0,0,0.2,1.615,,0.05,41.07,,,,,,0.33,,,12,,9,,,,,11.653,,0.363,
3-Oct-18,0,0,0.4,4.4,,0.05,38.64,,,,,,0.38,,,12,,9,,,,,13.121,,0.363,
4-Oct-18,0,0,0.425,2.85,,0.05,38.64,,,,,,0.49,,,12,,9,,,,,11.6,,0.363,
5-Oct-18,0,0,0.4,2.25,,0.05,39.52,,,,,,0.5,,,12,,9.5,,,,,13.323,,0.363,
6-Oct-18,0,0,0.4,1.653,,0.05,41.93,,,,,,0.54,,,12,,9.557,,,,,10.664,,0.363,
7-Oct-18,0,0,0.4,1.625,,0.05,43.32,,,,,,0.49,,,12,,9.557,,,,,,,0.363,
8-Oct-18,0,0,0.4,1.65,,0.05,42.78,,,,,,0.45,,,12,,9.5,,,,,11.681,,0.363,
9-Oct-18,0,0,0.4,,,0.05,42.61,,,,,,0.4,,,12,,8.5,,,,,,,0.363,
10-Oct-18,,0,0.488,1.528,,0.05,39.13,,,,,,0.39,,,12,,8,,,,,13.455,,0.35,
11-Oct-18,,0,0.413,1.35,,0.05,40.52,,,,,,0.4,,,12,,9.5,,,,,,,0.35,
12-Oct-18,0,0,0.4,1.025,,0.05,38.63,,,,,,0.39,,,12,,10,,,,,13.629,,0.35,
13-Oct-18,0,0,0.4,1.1,,0.05,37.83,,,,,,0.4,,,12,,10,,,,,,,0.383,
14-Oct-18,0,0,0.4,0.988,,0.05,37.27,,,,,,0.46,,,13,,10,,,,,10.685,,0.383,
15-Oct-18,0,0.05,0.4,0.954,,0.05,47.21,,,,,,0.55,,,14,,9,,,,,13.421,,0.383,
16-Oct-18,0,,0.313,0.954,,0.05,48.4,,,,,,0.46,,,14,,7.75,,,,,10.644,,0.383,
17-Oct-18,0,,0.3,0.958,,0.05,49.91,,,,,,0.42,,,14,,7.375,,,,,13.575,,0.408,
18-Oct-18,0,,0.3,1.2,,0.05,52.71,,,,,,0.43,,,14,,7.5,,,,,,,0.4,
19-Oct-18,0,,0.3,1.863,,0.05,76.29,,,,,,0.49,,,14,,7.5,,,,,13.413,,0.4,
20-Oct-18,0,,0.388,1.725,,0.05,105.89,,,,,,0.53,,,14,,7.5,,,,,10.695,,0.4,
21-Oct-18,0,,0.4,1.375,,0.05,102.8,,,,,,0.56,,,14,,7.5,,,,,,,0.4,
22-Oct-18,0,,0.4,1.3,,0.05,141.07,,,,,,0.7,,,14,,7.5,,,,,0.108,,0.4,
23-Oct-18,0,,0.313,1.115,,0.05,118.6,,,,,,0.72,,,14,,7.5,,,,,0.09,,0.385,
24-Oct-18,0,,0.3,1,,0.05,102.31,,,,,,0.66,,,15,,9.25,,,,,10.722,,0.385,
25-Oct-18,,,0.3,1.025,,0.05,92.65,,,,,,0.59,,,15,,9.5,,,,,,,0.375,
26-Oct-18,0,,0.3,1.005,,0.05,75.1,,,,,,0.54,,,14,,9.875,,,,,11.584,,0.375,
27-Oct-18,0,,0.3,0.9,,0.05,64.83,,,,,,0.53,,,14,,10,,,,,,,0.375,
28-Oct-18,0,,0.3,1.388,,0.05,60.5,,,,,,0.54,,,14,,10,,,,,10.718,,0.375,
29-Oct-18,0,,,1.375,,0.05,70.87,,,,,,0.52,,,,,10.375,,,,,,,0.375,
30-Oct-18,0,,0.3,3.375,,0.05,64,,,,,,0.55,,,14,,10.5,,,,,10.652,,0.375,
31-Oct-18,0,0,0.3,5.05,,0.05,97.57,,,,,,0.55,,,15,,10.5,,,,,,,0.375,
1-Nov-18,0,0,0.3,6.2,,0.05,101.33,,,,,,0.65,,,15,,13.25,,,,,10.674,,0.39,
2-Nov-18,0,0,0.425,4.728,,0.05,104.83,,,,,,0.82,,,15,,14,,,,,,,0.39,
3-Nov-18,0,0,0.413,4.688,,0.05,114.37,,,,,,1.62,,,15,,10.5,,,,,10.729,,0.38,
4-Nov-18,0,0,0.4,3.488,,0.05,116.83,,,,,,1.44,,,15,,10.375,,,,,,,0.38,
5-Nov-18,0,0,0.313,2.675,,0.05,111.6,,,,,,1.07,,,15,,9.625,,,,,11.688,,0.38,
6-Nov-18,0,0,0.3,2.338,,0.05,85.53,,,,,,0.82,,,16,,9.125,,,,,,,0.375,
7-Nov-18,0,0,0.3,2.15,,0.05,83.37,,,,,,0.64,,,16,,8.625,,,,,10.61,,0.375,
8-Nov-18,0,0,3.088,2.188,,0.05,73.57,,,,,,0.56,,,17,,8.594,,,,,,,0.375,
9-Nov-18,0,0,17,3.713,,0.05,68.9,,,,,,0.6,,,17,,9.283,,,,,11.683,,0.365,
10-Nov-18,0,0,8.875,3.2,,0.05,81.53,,,,,,0.64,,,18,,9.335,,,,,,,0.365,
11-Nov-18,0,0,8,3.35,,0.05,80.6,,,,,,0.6,,,18,,9.46,,,,,11.704,,0.365,
12-Nov-18,0,0,7,3.3,,0.05,97.47,,,,,,0.6,,,17,,9.182,,,,,,,0.365,
13-Nov-18,0,0,4.125,3.35,,0.05,80.83,,,,,,0.46,,,18,,9.015,,,,,10.803,,0.375,
14-Nov-18,0,0,4,3.256,,0.05,73.9,,,,,,0.43,,,17,,9,,,,,,,0.36,
15-Nov-18,0,0,4.313,2.981,,0.05,79.77,,,,,,0.46,,,16,,8.795,,,,,10.656,,0.35,
16-Nov-18,0,0,4.063,2.888,,0.05,82.03,,,,,,0.56,,,17,,8.465,,,,,,,0.34,
17-Nov-18,0,0,3.125,2.763,,0.05,105.13,,,,,,0.68,,,17,,8.465,,,,,10.689,,0.34,
18-Nov-18,0,0,3,2.815,,0.05,113.77,,,,,,0.55,,,17,,8.55,,,,,,,0.34,
19-Nov-18,0,0,2.563,3.975,,0.05,122.87,,,,,,0.62,,,16,,8.592,,,,,10.736,,0.34,
20-Nov-18,0,0,4.438,4.838,,0.05,161.87,,,,,,0.65,,,17,,8.465,,,,,,,0.345,
21-Nov-18,0,0,8,4.375,,0.05,177.47,,,,,,0.81,,,16,,8.465,,,,,10.683,,0.335,
22-Nov-18,0,0,8.375,5.713,,0.77,181.97,,,,,,0.98,,,,,8.592,,,,,,,0.33,
23-Nov-18,0,0,6,4.998,,0.67,216.4,,,,,,0.99,,,16,,8.465,,,,,10.737,,0.34,
24-Nov-18,0,0,3.25,3.521,,0.37,207.83,,,,,,1.01,,,16,,8.515,,,,,,,0.34,
25-Nov-18,0,0,2.125,2.984,,0.2,190.7,,,,,,0.86,,,16,,8.465,,,,,10.657,,0.34,
26-Nov-18,0,0.21,2.5,3.48,,0.13,187,,,,,,0.83,,,17,,8.465,,,,,,,0.335,
27-Nov-18,0,5,2.525,3.039,,0.07,175.53,,,,,,0.7,,,17,,8.465,,,,,10.708,,0.34,
28-Nov-18,0,5,2,3.029,,0.05,144.87,,,,,,0.61,,,17,,8.465,,,,,,,0.355,
29-Nov-18,0,5,1.825,2.949,,0.05,127.2,,,,,,0.5,,,17,,8.008,,,,,10.798,,0.34,
30-Nov-18,0,0,1.538,2.771,,0.05,123.8,,,,,,0.42,,,,,8.465,,,,,,,0.34,
1-Dec-18,0,0,1.05,2.736,,0.05,109.37,,,,,,0.37,,,17,,8.465,,,,,10.733,,0.353,
2-Dec-18,0,0.06,1.025,2.704,,0.05,102.07,,,,,,0.46,,,17,,8.465,,,,,,,0.353,
3-Dec-18,0,0.33,0.825,2.487,,0.05,93.03,,,,,,0.46,,,17,,8.5,,,,,10.595,,0.345,
4-Dec-18,0,1.67,0.8,2.126,,0.05,93.87,,,,,,0.4,,,17,,8.125,,,,,,,0.34,
5-Dec-18,0,0,0.638,2,,0.05,91.43,,,,,,0.4,,,17,,7.75,,,,,10.787,,0.33,
6-Dec-18,0,0,0.5,1.857,,0.05,85.93,,,,,,0.41,,,17,,8.5,,,,,,,0.33,
7-Dec-18,0,0,0.369,1.946,,0.05,79.43,,,,,,0.42,,,18,,7.75,,,,,10.859,,0.33,
8-Dec-18,0,0,0.306,1.863,,0.05,80.67,,,,,,0.4,,,18,,8.5,,,,,,,0.33,
9-Dec-18,0,0,0.213,1.905,,0.05,80.57,,,,,,0.49,,,18,,8.125,,,,,10.614,,0.33,
10-Dec-18,0,0,0.2,1.953,,0.05,83.03,,,,,,0.58,,,16,,7,,,,,,,0.325,
11-Dec-18,0,0,0.175,2.969,,0.05,70.53,,,,,,0.58,,,16,,7.5,,,,,10.644,,0.315,
12-Dec-18,0,0,0.175,2.589,,0.05,67.8,,,,,,0.59,,,,,7.625,,,,,,,0.315,
13-Dec-18,0,0,0.2,2.353,,0.05,67.63,,,,,,0.54,,,16,,8,,,,,10.8,,0.315,
14-Dec-18,0,0,1.7,2.791,,0.05,66.27,,,,,,0.45,,,16,,7.5,,,,,,,0.308,
15-Dec-18,0,0,6.5,3.381,,0.05,77.07,,,,,,0.43,,,16,,7.5,,,,,10.901,,0.298,
16-Dec-18,0,0,11.625,4.156,,0.05,81.33,,,,,,0.4,,,16,,10.5,,,,,,,0.298,
17-Dec-18,0,1.42,8.5,3.636,,0.05,81.77,,,,,,0.56,,,16,,11.375,,,,,10.881,,0.298,
18-Dec-18,0,0.21,4.688,3.999,,0.05,106.53,,,,,,1.33,,,16,,7.75,,,,,,,0.295,
19-Dec-18,0,0,4.688,7.675,,0.05,129.6,,,,,,3.42,,,16,,8.25,,,,,10.847,,0.29,
20-Dec-18,0,0,16.25,15.45,,10.37,143.9,,,,,,4.6,,,20,,7.5,,,,,,,0.29,
21-Dec-18,0,0,11.75,12.475,,15.93,168.17,,,,,,6.4,,,20,,8,,,,,10.782,,0.29,
22-Dec-18,0,0,14.25,14.913,,17.63,243.47,,,,,,6.24,,,19,,8,,,,,,,0.295,
23-Dec-18,0,0,10.375,14.328,,19.13,248.53,,,,,,4.21,,,18,,8,,,,,10.274,,0.295,
24-Dec-18,0,0,7.75,13.513,,19.97,204.83,,,,,,2.96,,,17,,7.75,,,,,,,0.29,
25-Dec-18,0,0,5.625,12.563,,9.3,174.47,,,,,,2.37,,,16,,6.25,,,,,10.474,,0.29,
26-Dec-18,0,,4.375,10.288,,5.53,153.3,,,,,,1.8,,,16,,7.375,,,,,,,0.29,
27-Dec-18,0,,5.688,7.085,,3.93,150.8,,,,,,1.5,,,16,,7.75,,,,,10.442,,0.29,
28-Dec-18,0,,5.063,6.557,,2.33,146.43,,,,,,1.64,,,,,8.5,,,,,,,0.3,
29-Dec-18,0,,8,5.98,,1.63,158.37,,,,,,1.46,,,,,9,,,,,10.65,,0.315,
30-Dec-18,0,,12.13,5.293,,0.97,153.83,,,,,,1.34,,,,,8.375,,,,,,,0.315,
31-Dec-18,0,0.58,11.13,4.98,,0.77,129.53,,,,,,1.08,,,,,6.625,,,,,10.65,,0.315,
1-Jan-19,0,1.15,4.25,4.74,,0.6,117.73,,,,,,8.74,,,,,5.025,,,,,,,0.5,
2-Jan-19,0,0,3.313,4.585,,0.43,110.47,,,,,,8.13,,,,,1.3,,,,,10.709,,0.5,
3-Jan-19,0,0,2.713,4.325,,0.35,96.83,,,,,,7.4,,,19,,1.8,,,,,,,0.45,
4-Jan-19,0,0,2.313,3.924,,0.27,93.27,,,,,,7.07,,,17,,0.158,,,,,10.52,,0.45,
5-Jan-19,0,0,7.125,4.541,,0.23,95.93,,,,,,7.88,,,17,,0.158,,,,,,,0.41,
6-Jan-19,0,0,7.625,5.128,,0.14,122.2,,,,,,7.74,,,17,,0.093,,,,,10.484,,0.39,
7-Jan-19,0,0,4.563,4.688,,0.1,134.77,,,,,,8.11,,,16,,0.093,,,,,,,0.39,
8-Jan-19,0,0,2.875,3.87,,0.09,125.87,,,,,,8.12,,,16,,0.1,,,,,10.418,,0.3875,
9-Jan-19,0,0,2.313,3.59,,0.06,160.43,,,,,,8.57,,,16,,0.1,,,,,,,0.3775,
10-Jan-19,0,0,2,3.485,,0.05,147.8,,,,,,9.21,,,15,,0.09,,,,,10.34,,0.365,
11-Jan-19,0,0,1.825,3.468,,0.05,171.33,,,,,,9.89,,,15,,0.07,,,,,,,0.365,
12-Jan-19,0,0.1,1.8,3.31,,0.05,160.93,,,,,,12.38,,,16,,0.05,,,,,10.554,,0.365,
13-Jan-19,0,0,1.613,2.92,,0.05,136.13,,,,,,14.63,,,18,,0.05,,,,,,,0.365,
14-Jan-19,0,0,1.5,2.985,,0.05,122.2,,,,,,15.43,,,22,,0.05,,,,,10.622,,0.365,
15-Jan-19,0,0,1.238,3.478,,0.05,118.6,,,,,,14.23,,,23,,0.613,,,,,,,0.475,
16-Jan-19,0,0,1.88,4.22,,0.05,147.5,,,,,,17.52,,,33,,0.575,,,,,,,0.725,
17-Jan-19,0,0,7.938,4.849,,0.75,174.17,,,,,,21.64,,,41,,1.15,,,,,,,0.75,
18-Jan-19,0,0,9.063,4.841,,0.92,182.53,,,,,,20.39,,,41,,9,,,,,,,0.7325,
19-Jan-19,0,0,8,4.8,,0.4,183.63,,,,,,22.43,,,44,,3.4,,,,,,,0.775,
20-Jan-19,0,0,5.5,4.65,,0.27,159.37,,,,,,20.51,,,38,,6.55,,,,,,,1.35,
21-Jan-19,0,1.38,4.063,4.453,,0.28,165.33,,,,,,19.82,,,,,8.375,,,,,,,2.75,
22-Jan-19,0,1.27,4.25,4.298,,0.25,173.47,,,,,,27.48,,,50,,19.601,,,,,,,1.375,
23-Jan-19,0,5,9,3.695,,0.32,175,,,,,,27.35,,,53,,11.25,,,,,,,3.15,
24-Jan-19,0,5,5.938,3.71,,0.35,185.6,,,,,,34.17,,,120,,24.5,,,,,,,2.8,
25-Jan-19,0,3.04,4.063,3.866,,0.35,238.8,,,,,,33.4,,,135,,72.75,,,,,,,1.75,
26-Jan-19,0,4.12,3.563,5.188,,0.4,273.8,,,,,,47.67,,,155,,35,,,,,,,3,
27-Jan-19,0,4.12,3.5,4.038,,0.5,246.7,,,,,,52.63,,,132,,30.75,,,,,,,3.9,
28-Jan-19,0,0.23,3.5,4.136,,3.67,228.93,,,,,,53.11,,,140,,20.5,,,,,,,4.5,
29-Jan-19,0,0.1,4.938,4.409,,3.63,222.27,,,,,,53.18,,,135,,56,,,,,,,4.5,
30-Jan-19,0,0.08,7.313,5.97,,4.17,255.93,,,,,,64.13,,,150,,50.25,,,,,,,6,
31-Jan-19,0,0.08,5.813,6.128,,3.67,221.07,,,,,,56.96,,,145,,27.25,,,,,,,6,
1-Feb-19,0,0,5,13.086,,3.5,236.77,,,,,,40.62,,,110,,11.5,,,,,,,6.5,
2-Feb-19,0,0,6.25,10.89,,3.4,213.47,,,,,,32.94,,,115,,9.5,,,,,,,3.75,
3-Feb-19,0,0,5.5,9.448,,4.23,191.8,,,,,,34.4,,,105,,9.75,,,,,,,3.25,
4-Feb-19,0,0,8.25,8.08,,3.93,201.43,,,,,,41.47,,,120,,28.75,,,,,,,6.25,
5-Feb-19,0,0.38,14.375,13.673,,9.03,215.2,,,,,,39.49,,,130,,23,,,,,16.77,,5.75,
6-Feb-19,0,0,16.25,15.325,,11.37,214.03,,,,,,36.71,,,135,,20.865,,,,,,,7.25,
7-Feb-19,0,0,19.75,15.738,,20.9,268.8,,,,,,36.87,,,138,,30.25,,,,,18.815,,7.25,
8-Feb-19,5.44,2.02,14.875,15.588,,12.67,275.23,,,,,,32.69,,,130,,,,,,,19.358,,38.3,
9-Feb-19,12.22,8,13.625,15.8,,16.87,265.4,,,,,,32.24,,,145,,,,,,,110,,10.5,
10-Feb-19,82.58,9.17,14.375,18.05,,33.77,308.67,,,,,,40.88,,,150,,92.5,,,,,109,,11.25,
11-Feb-19,108.67,32.96,9.875,20.275,,21.07,320.3,,,,,,40.87,,,140,,80.75,,,,,125,,10.5,
12-Feb-19,59.58,109.5,7.25,18.535,,24.6,369.2,,,,,,54.72,,,135,,36.195,,,,,64.387,,7,
